frame_idx,wall_t,ms_capture,ms_preproc,ms_framediff,ms_total,phase,state,sensor_age_ms
299,1777426455.502168,28.914,2.018,1.707,44.918,10.498,1.411,,active,tracking,39.76,1,6.44,0.96,2,
300,1777426455.648034,16.416,2.064,,144.992,,,126.188,settle,tracking,152.24,,,,,1
301,1777426455.825696,2.172,2.079,,177.510,,,172.928,settle,tracking,229.81,,,,,0
302,1777426456.001640,2.038,2.015,,175.790,,,171.289,active,tracking,205.57,0,,,,
303,1777426456.182368,2.046,2.088,,180.578,,,176.099,active,tracking,219.48,0,,,,
304,1777426456.363616,2.276,2.391,,181.083,,,169.344,active,lost,233.89,0,,,,
305,1777426456.372124,2.429,2.199,3.134,8.040,,,,active,acquiring,42.22,0,,,,
306,1777426456.396196,14.566,2.061,1.666,23.900,3.566,1.411,,active,tracking,32.91,1,9.92,1.64,3,
307,1777426456.471473,24.390,2.245,,75.139,,,48.173,settle,tracking,74.84,,,,,2
308,1777426456.543519,2.039,2.037,,71.898,,,67.455,settle,tracking,113.51,,,,,1
309,1777426456.613424,2.080,2.104,,69.694,,,65.159,settle,tracking,116.63,,,,,0
310,1777426456.646053,2.193,2.132,,32.475,,,27.828,active,tracking,82.60,0,,,,
311,1777426456.678603,2.122,2.138,,32.406,,,27.846,active,tracking,81.79,0,,,,
312,1777426456.711156,2.122,2.149,,32.417,,,27.829,active,tracking,80.97,0,,,,
313,1777426456.743525,2.131,2.077,,32.230,,,27.711,active,tracking,79.98,0,,,,
314,1777426456.778471,2.111,2.096,,34.797,,,27.827,active,lost,81.54,0,,,,
315,1777426456.786804,2.240,2.309,3.381,8.202,,,,active,acquiring,56.54,0,,,,
316,1777426456.802814,1.943,2.067,1.766,15.880,8.027,1.463,,active,tracking,39.19,1,8.72,-4.92,3,
317,1777426456.905344,17.613,2.198,,102.393,,,82.243,settle,tracking,108.33,,,,,2
318,1777426457.056572,2.010,2.087,,151.032,,,146.598,settle,tracking,192.84,,,,,1
319,1777426457.134048,2.073,1.993,,77.322,,,72.957,settle,tracking,103.49,,,,,0
320,1777426457.210109,2.000,2.089,,75.924,,,71.525,active,tracking,112.82,0,,,,
321,1777426457.286002,2.064,2.093,,75.759,,,71.315,active,tracking,121.99,0,,,,
322,1777426457.361642,2.035,2.027,,75.476,,,71.116,active,tracking,130.90,0,,,,
323,1777426457.439131,1.920,2.045,,77.347,,,71.402,active,lost,108.29,0,,,,
324,1777426457.445972,2.067,2.080,2.297,6.699,,,,active,acquiring,48.41,0,,,,
325,1777426457.460057,10.068,2.039,1.568,13.940,,,,active,searching,29.12,0,,,,
326,1777426457.491747,27.547,2.066,1.679,31.542,,,,active,searching,27.45,0,,,,
327,1777426457.525068,29.210,2.057,1.655,33.174,,,,active,acquiring,27.40,0,,,,
328,1777426457.563559,29.302,2.044,1.735,38.339,3.460,1.420,,active,tracking,32.55,1,4.16,-1.80,2,
329,1777426457.637839,24.182,2.070,,74.127,,,47.539,settle,tracking,73.45,,,,,1
330,1777426457.716309,2.006,2.084,,78.309,,,73.857,settle,tracking,118.55,,,,,0
331,1777426457.794524,2.226,2.564,,78.050,,1.423,71.485,active,tracking,130.06,1,3.68,-1.60,2,
332,1777426457.869824,1.928,2.050,,75.169,,,70.822,settle,tracking,105.24,,,,,1
333,1777426457.946267,2.049,2.036,,76.292,,,71.870,settle,tracking,114.96,,,,,0
334,1777426458.024603,2.182,2.138,,78.187,,1.412,72.092,active,tracking,126.58,1,2.60,-1.20,2,
335,1777426458.099809,1.994,1.999,,75.075,,,70.736,settle,tracking,101.68,,,,,1
336,1777426458.178043,2.111,2.015,,78.074,,,73.591,settle,tracking,113.18,,,,,0
337,1777426458.216043,2.030,2.169,,37.845,,,33.316,active,tracking,84.45,0,,,,
338,1777426458.253721,2.202,2.107,,37.521,,,32.878,active,tracking,88.76,0,,,,
339,1777426458.291389,2.156,2.048,,37.350,,,32.840,active,tracking,93.07,0,,,,
340,1777426458.328759,2.028,2.009,,37.230,,,32.885,active,tracking,63.72,0,,,,
341,1777426458.367875,1.961,2.022,,38.970,,,32.826,active,lost,69.43,0,,,,
342,1777426458.375007,2.163,1.999,2.565,6.990,,,,active,acquiring,43.23,0,,,,
343,1777426458.397750,13.556,2.041,2.098,22.585,2.815,1.425,,active,tracking,32.62,1,-3.56,-2.88,2,
344,1777426458.463468,24.697,2.134,,65.578,,,38.440,settle,tracking,64.97,,,,,1
345,1777426458.524307,2.060,2.003,,60.695,,,56.291,settle,tracking,92.43,,,,,0
346,1777426458.585068,2.092,2.008,,60.605,,1.430,54.687,active,tracking,86.47,1,-3.48,-2.12,2,
347,1777426458.645219,2.205,2.456,,60.008,,,55.002,settle,tracking,113.22,,,,,1
348,1777426458.704922,2.050,2.158,,59.519,,,54.958,settle,tracking,106.23,,,,,0
349,1777426458.765202,2.102,1.997,,60.122,,1.403,54.280,active,tracking,99.80,1,-3.12,-1.24,2,
350,1777426458.823929,2.003,2.064,,58.564,,,54.122,settle,tracking,91.77,,,,,1
351,1777426458.883079,2.073,2.015,,58.992,,,54.539,settle,tracking,84.19,,,,,0
352,1777426458.944188,2.246,2.051,,60.934,,1.420,54.836,active,tracking,111.94,1,-2.16,-0.76,2,
353,1777426459.003730,2.136,2.055,,59.399,,,54.856,settle,tracking,104.76,,,,,1
354,1777426459.062661,2.117,2.016,,58.770,,,54.299,settle,tracking,96.95,,,,,0
355,1777426459.122554,1.988,2.083,,59.732,,,55.289,active,tracking,90.12,0,,,,
356,1777426459.182750,2.255,2.371,,60.027,,,55.050,active,tracking,116.95,0,,,,
357,1777426459.242823,2.198,2.139,,59.905,,,55.215,active,tracking,110.30,0,,,,
358,1777426459.302264,2.070,2.116,,59.283,,,54.747,active,tracking,103.01,0,,,,
359,1777426459.360979,2.052,2.051,,58.556,,,54.102,active,tracking,94.99,0,,,,
360,1777426459.420673,2.010,2.149,,58.725,,,54.160,active,tracking,87.93,0,,,,
361,1777426459.480600,2.342,2.061,,59.757,,,54.991,active,tracking,114.52,0,,,,
362,1777426459.540287,2.213,2.083,,59.527,,,54.875,active,tracking,107.48,0,,,,
363,1777426459.599505,2.137,2.056,,59.060,,,54.515,active,tracking,99.97,0,,,,
364,1777426459.658298,2.077,2.016,,58.627,,,54.187,active,tracking,92.03,0,,,,
365,1777426459.717330,2.033,2.085,,58.871,,,54.382,active,tracking,84.32,0,,,,
366,1777426459.776955,2.190,2.117,,59.406,,,54.742,active,tracking,110.59,0,,,,
367,1777426459.837833,2.117,2.071,,60.721,,1.425,54.736,active,tracking,104.76,1,-1.72,-0.44,2,
368,1777426459.867169,1.997,2.075,,29.204,,,24.831,settle,tracking,67.35,,,,,1
369,1777426459.896259,1.985,2.071,,28.951,,,24.591,settle,tracking,63.07,,,,,0
370,1777426459.925477,2.016,2.034,,29.074,,,24.659,active,tracking,58.93,0,,,,
371,1777426459.954657,1.960,2.060,,29.041,,,24.675,active,tracking,54.74,0,,,,
372,1777426459.986408,2.517,2.054,,31.598,,,24.656,active,lost,53.10,0,,,,
373,1777426459.995529,4.456,2.014,2.242,8.967,,,,active,acquiring,28.89,0,,,,
374,1777426460.042322,27.877,2.048,1.827,46.622,13.101,1.402,,active,tracking,42.33,1,-6.00,0.60,2,
375,1777426460.184716,14.399,2.116,,142.250,,,125.405,settle,tracking,151.34,,,,,1
376,1777426460.425878,2.174,2.231,,241.007,,,236.280,settle,tracking,292.41,,,,,0
377,1777426460.665090,2.031,2.029,,239.062,,,234.685,active,tracking,264.71,0,,,,
378,1777426460.903380,2.066,1.999,,238.144,,,233.745,active,tracking,269.45,0,,,,
379,1777426461.029090,2.115,2.034,,125.550,,,118.961,active,lost,161.60,0,,,,
380,1777426461.036306,2.132,2.048,2.610,7.067,,,,active,acquiring,35.37,0,,,,
381,1777426461.092645,21.558,2.014,2.117,56.185,28.502,1.394,,active,tracking,58.35,1,-8.40,0.68,3,
382,1777426461.350142,2.033,2.169,,257.367,,,252.844,settle,tracking,282.47,,,,,2
383,1777426461.838261,2.120,2.128,,487.969,,,483.400,settle,tracking,537.04,,,,,1
384,1777426462.325118,2.082,2.055,,486.703,,,482.263,settle,tracking,523.43,,,,,0
385,1777426462.810643,2.086,2.046,,485.382,,,480.921,active,tracking,541.85,0,,,,
386,1777426463.065094,2.081,2.065,,254.275,,,246.318,active,lost,295.82,0,,,,
387,1777426463.072421,2.102,2.061,2.732,7.159,,,,active,acquiring,36.22,0,,,,
388,1777426463.108854,21.190,2.016,2.124,36.253,10.567,,,active,tracking,39.31,0,,,,
389,1777426463.243378,20.272,2.064,,134.375,,,111.728,active,tracking,140.47,0,,,,
390,1777426463.407765,2.036,2.038,,164.235,,,159.839,active,tracking,204.76,0,,,,
391,1777426463.566957,2.097,2.038,,159.036,,,154.580,active,tracking,197.13,0,,,,
392,1777426463.725745,2.005,2.069,,158.629,,,154.194,active,tracking,189.09,0,,,,
393,1777426463.888128,2.449,2.065,,162.226,,,152.944,active,lost,218.01,0,,,,
394,1777426463.895216,2.318,2.093,2.266,6.938,,,,active,acquiring,58.29,0,,,,
395,1777426463.904546,1.969,2.060,1.738,9.200,1.671,1.405,,active,tracking,34.25,1,4.20,3.12,2,
396,1777426463.952778,22.421,2.011,,48.091,,,23.308,settle,tracking,49.12,,,,,1
397,1777426464.001538,8.209,2.043,,48.601,,,37.884,settle,tracking,64.49,,,,,0
398,1777426464.044242,2.016,2.112,,42.556,,1.422,36.638,active,tracking,73.87,1,4.36,2.96,2,
399,1777426464.084665,2.073,2.018,,40.253,,,35.834,settle,tracking,80.91,,,,,1
400,1777426464.128489,2.259,2.066,,43.670,,,38.782,settle,tracking,91.38,,,,,0
401,1777426464.170802,2.127,2.003,,42.182,,1.485,36.207,active,tracking,100.32,1,4.00,2.08,2,
402,1777426464.211826,1.986,2.046,,40.894,,,36.517,settle,tracking,74.61,,,,,1
403,1777426464.252697,2.138,2.041,,40.707,,,36.171,settle,tracking,82.12,,,,,0
404,1777426464.295648,2.265,2.089,,42.784,,1.373,36.625,active,tracking,91.73,1,3.60,0.76,2,
405,1777426464.336201,1.946,1.999,,40.425,,,36.139,settle,tracking,65.52,,,,,1
406,1777426464.377533,2.096,2.019,,41.171,,,36.651,settle,tracking,73.50,,,,,0
407,1777426464.419396,2.087,2.052,,41.708,,1.411,35.791,active,tracking,82.01,1,3.12,0.16,2,
408,1777426464.460653,2.163,2.078,,41.118,,,36.456,settle,tracking,89.89,,,,,1
409,1777426464.502110,2.353,2.065,,41.069,,,36.317,settle,tracking,64.61,,,,,0
410,1777426464.544833,2.090,2.081,,42.567,,1.419,36.613,active,tracking,74.00,1,2.64,0.32,2,
411,1777426464.585140,2.042,2.011,,40.171,,,35.794,settle,tracking,80.92,,,,,1
412,1777426464.626507,2.261,2.120,,41.212,,,36.439,settle,tracking,88.91,,,,,0
413,1777426464.669060,2.163,2.047,,42.228,,1.404,36.255,active,tracking,98.10,1,2.24,0.44,2,
414,1777426464.710411,2.013,2.042,,41.218,,,36.819,settle,tracking,72.73,,,,,1
415,1777426464.751122,2.073,2.075,,40.547,,,36.047,settle,tracking,80.07,,,,,0
416,1777426464.793664,2.176,2.082,,42.383,,1.475,36.250,active,tracking,89.27,1,1.76,0.40,2,
417,1777426464.834908,2.276,2.032,,40.918,,,36.267,settle,tracking,63.77,,,,,1
418,1777426464.875939,2.032,2.049,,40.877,,,36.451,settle,tracking,71.43,,,,,0
419,1777426464.916965,2.146,2.007,,40.863,,,36.307,active,tracking,79.09,0,,,,
420,1777426464.959101,2.072,2.231,,41.107,,,36.414,active,tracking,87.85,0,,,,
421,1777426465.000331,2.346,2.040,,41.052,,,36.327,active,tracking,95.74,0,,,,
422,1777426465.041503,2.054,1.990,,41.014,,,36.565,active,tracking,70.17,0,,,,
423,1777426465.082188,2.067,2.044,,40.530,,,36.048,active,tracking,77.49,0,,,,
424,1777426465.124851,2.112,2.111,,42.499,,,37.907,active,tracking,86.79,0,,,,
425,1777426465.167534,2.277,2.096,,42.516,,1.416,36.363,active,tracking,96.13,1,1.44,-0.08,2,
426,1777426465.208529,1.985,2.016,,40.862,,,36.515,settle,tracking,70.38,,,,,1
427,1777426465.249193,2.109,2.011,,40.505,,,36.042,settle,tracking,77.67,,,,,0
428,1777426465.291747,2.181,2.088,,42.395,,1.441,36.305,active,tracking,86.88,1,1.92,-0.16,2,
429,1777426465.332801,2.195,2.341,,40.914,,,36.049,settle,tracking,94.56,,,,,1
430,1777426465.373745,2.099,1.974,,40.787,,,36.368,settle,tracking,68.77,,,,,0
431,1777426465.415798,2.077,2.071,,41.897,,1.423,35.961,active,tracking,77.48,1,2.04,-0.28,2,
432,1777426465.456777,2.067,2.055,,40.843,,,36.358,settle,tracking,85.07,,,,,1
433,1777426465.497755,2.257,2.444,,40.806,,,35.776,settle,tracking,92.69,,,,,0
434,1777426465.540013,2.023,2.061,,42.105,,1.415,36.236,active,tracking,68.23,1,1.76,-0.36,2,
435,1777426465.580751,2.045,2.017,,40.606,,,36.204,settle,tracking,75.57,,,,,1
436,1777426465.622078,2.129,2.559,,41.165,,,36.115,settle,tracking,83.55,,,,,0
437,1777426465.663284,2.218,2.127,,41.040,,,36.354,active,tracking,91.40,0,,,,
438,1777426465.704149,2.098,1.995,,40.707,,,36.271,active,tracking,65.53,0,,,,
439,1777426465.745613,2.104,2.032,,41.303,,,36.761,active,tracking,73.63,0,,,,
440,1777426465.786068,2.069,2.075,,40.301,,,35.823,active,tracking,80.70,0,,,,
441,1777426465.827376,2.195,2.116,,41.152,,,36.431,active,tracking,88.66,0,,,,
442,1777426465.868698,2.544,2.014,,41.160,,,36.262,active,tracking,96.62,0,,,,
443,1777426465.909705,2.040,2.012,,40.849,,,36.383,active,tracking,70.90,0,,,,
444,1777426465.950366,2.065,2.078,,40.505,,,36.015,active,tracking,78.19,0,,,,
445,1777426465.991537,2.130,2.042,,41.007,,,36.462,active,tracking,86.00,0,,,,
446,1777426466.032768,2.297,2.422,,41.064,,,36.008,active,tracking,93.87,0,,,,
447,1777426466.073814,2.074,2.003,,40.884,,,36.464,active,tracking,68.19,0,,,,
448,1777426466.116243,2.068,2.068,,42.219,,,37.428,active,tracking,77.21,0,,,,
449,1777426466.158060,2.775,1.988,,41.553,,,36.429,active,tracking,85.70,0,,,,
450,1777426466.200880,2.297,2.443,,42.656,,1.414,36.153,active,tracking,95.18,1,-1.40,-0.16,2,
451,1777426466.242020,2.002,1.956,,41.007,,,36.707,settle,tracking,69.57,,,,,1
452,1777426466.282641,2.051,2.067,,40.461,,,36.003,settle,tracking,76.82,,,,,0
453,1777426466.325133,2.128,2.100,,42.329,,1.430,36.261,active,tracking,85.96,1,-2.00,-0.12,2,
454,1777426466.366578,2.215,2.626,,41.304,,,36.138,settle,tracking,94.03,,,,,1
455,1777426466.407613,2.049,2.030,,40.872,,,36.450,settle,tracking,68.34,,,,,0
456,1777426466.449867,2.090,2.009,,42.091,,1.420,36.213,active,tracking,77.24,1,-2.68,0.12,2,
457,1777426466.490711,2.032,2.089,,40.707,,,36.223,settle,tracking,84.70,,,,,1
458,1777426466.531640,2.241,2.118,,40.756,,,36.058,settle,tracking,92.27,,,,,0
459,1777426466.573672,2.106,1.992,,41.873,,1.401,36.015,active,tracking,67.59,1,-2.88,0.32,2,
460,1777426466.614545,1.990,2.065,,40.739,,,36.342,settle,tracking,75.08,,,,,1
461,1777426466.655398,2.083,2.077,,40.689,,,36.166,settle,tracking,82.57,,,,,0
462,1777426466.697886,2.132,2.087,,42.340,,1.405,36.348,active,tracking,91.72,1,-2.92,0.60,2,
463,1777426466.738589,1.927,2.036,,40.577,,,36.274,settle,tracking,65.66,,,,,1
464,1777426466.779797,2.069,2.063,,41.049,,,36.571,settle,tracking,73.51,,,,,0
465,1777426466.821701,2.134,2.004,,41.742,,1.422,35.838,active,tracking,82.06,1,-2.84,0.68,2,
466,1777426466.862845,2.134,2.131,,41.005,,,36.315,settle,tracking,89.84,,,,,1
467,1777426466.904219,2.359,1.987,,40.981,,,36.295,settle,tracking,64.48,,,,,0
468,1777426466.946906,2.103,2.026,,42.529,,1.405,36.567,active,tracking,73.81,1,-3.00,1.32,2,
469,1777426466.987381,2.011,2.053,,40.337,,,35.939,settle,tracking,80.91,,,,,1
470,1777426467.028689,2.273,2.054,,41.137,,,36.415,settle,tracking,88.85,,,,,0
471,1777426467.071345,2.198,1.993,,42.334,,1.414,36.370,active,tracking,98.15,1,-3.20,1.12,2,
472,1777426467.113769,2.031,2.028,,42.275,,,37.457,settle,tracking,73.81,,,,,1
473,1777426467.156552,3.595,2.204,,42.545,,,36.381,settle,tracking,83.25,,,,,0
474,1777426467.199144,2.257,2.069,,42.424,,1.396,36.356,active,tracking,92.50,1,-3.08,0.88,2,
475,1777426467.219525,1.953,2.028,,20.252,,,15.966,settle,tracking,46.14,,,,,1
476,1777426467.248819,10.890,2.002,,29.152,,,15.950,settle,tracking,42.06,,,,,0
477,1777426467.303806,14.827,2.053,,54.841,,1.421,36.182,active,tracking,63.70,1,-3.00,0.92,2,
478,1777426467.344696,1.998,2.027,,40.765,,,36.393,settle,tracking,71.21,,,,,1
479,1777426467.385686,2.117,2.033,,40.821,,,36.238,settle,tracking,78.83,,,,,0
480,1777426467.429051,2.072,2.143,,42.319,,1.426,36.290,active,tracking,88.86,1,-2.76,0.64,2,
481,1777426467.470041,2.153,2.080,,40.856,,,36.285,settle,tracking,96.46,,,,,1
482,1777426467.511031,2.010,2.066,,40.834,,,36.418,settle,tracking,70.73,,,,,0
483,1777426467.553209,2.085,2.043,,42.020,,1.435,36.070,active,tracking,79.56,1,-2.68,0.36,2,
484,1777426467.594292,2.035,2.287,,40.945,,,36.261,settle,tracking,87.25,,,,,1
485,1777426467.635568,2.213,2.365,,41.107,,,36.199,settle,tracking,95.17,,,,,0
486,1777426467.678047,2.064,2.002,,42.320,,1.455,36.432,active,tracking,70.94,1,-2.80,0.12,2,
487,1777426467.718600,2.024,2.039,,40.416,,,36.013,settle,tracking,78.10,,,,,1
488,1777426467.759750,2.128,2.059,,40.989,,,36.439,settle,tracking,85.88,,,,,0
489,1777426467.802451,2.343,2.253,,42.537,,1.423,36.163,active,tracking,95.25,1,-2.80,0.12,2,
490,1777426467.823113,1.955,2.044,,20.528,,,16.208,settle,tracking,49.16,,,,,1
491,1777426467.850219,8.641,2.055,,26.948,,,15.941,settle,tracking,42.90,,,,,0
492,1777426467.882424,13.761,2.051,,32.057,,,15.927,active,tracking,41.75,0,,,,
493,1777426467.915776,14.984,2.006,,33.205,,,15.899,active,tracking,41.73,0,,,,
494,1777426467.950793,15.109,1.998,,34.863,,,15.905,active,lost,43.38,0,,,,
495,1777426467.968467,13.329,2.081,1.874,17.529,,,,active,acquiring,27.70,0,,,,
496,1777426468.001645,29.043,2.036,1.676,33.028,,,,active,searching,27.51,0,,,,
497,1777426468.035059,29.219,2.013,1.757,33.230,,,,active,searching,27.56,0,,,,
498,1777426468.068276,29.049,2.131,1.637,33.068,,,,active,acquiring,27.41,0,,,,
499,1777426468.102185,29.828,2.014,1.642,33.741,,,,active,searching,27.96,0,,,,
500,1777426468.137180,30.922,2.089,1.580,34.837,,,,active,acquiring,29.59,0,,,,
501,1777426468.170776,27.103,2.052,1.589,33.445,0.887,1.476,,active,tracking,29.83,1,-2.04,2.36,2,
502,1777426468.216154,26.895,2.017,,45.241,,,15.742,settle,tracking,41.83,,,,,1
503,1777426468.256411,14.956,2.016,,40.109,,,22.795,settle,tracking,48.72,,,,,0
504,1777426468.290973,8.758,2.049,,34.394,,1.402,21.742,active,tracking,49.94,1,-1.80,2.16,2,
505,1777426468.322900,7.556,1.996,,31.785,,,21.905,settle,tracking,48.47,,,,,1
506,1777426468.356294,9.076,2.066,,33.226,,,21.747,settle,tracking,48.50,,,,,0
507,1777426468.390090,8.824,2.043,,33.629,,,22.405,active,tracking,48.94,0,,,,
508,1777426468.424437,9.900,2.057,,34.181,,,21.889,active,tracking,49.92,0,,,,
509,1777426468.456789,7.977,2.047,,32.182,,,21.814,active,tracking,48.91,0,,,,
510,1777426468.489846,8.704,2.014,,32.887,,,21.829,active,tracking,48.60,0,,,,
511,1777426468.523280,9.083,1.997,,33.272,,,21.849,active,tracking,48.67,0,,,,
512,1777426468.556440,8.813,2.065,,32.992,,,21.787,active,tracking,48.47,0,,,,
513,1777426468.591526,9.234,2.002,,34.918,,1.430,21.861,active,tracking,50.21,1,1.64,-0.12,2,
514,1777426468.623004,7.201,2.010,,31.335,,,21.796,settle,tracking,48.30,,,,,1
515,1777426468.656669,9.281,2.056,,33.498,,,21.822,settle,tracking,48.59,,,,,0
516,1777426468.691186,8.664,2.019,,34.350,,1.423,21.889,active,tracking,49.78,1,2.48,-0.48,2,
517,1777426468.723066,7.500,2.035,,31.738,,,21.868,settle,tracking,48.26,,,,,1
518,1777426468.756458,9.079,2.053,,33.223,,,21.762,settle,tracking,48.29,,,,,0
519,1777426468.791922,9.542,2.020,,35.296,,1.429,21.943,active,tracking,50.42,1,3.04,-0.84,2,
520,1777426468.823140,6.908,2.013,,31.080,,,21.827,settle,tracking,48.25,,,,,1
521,1777426468.856729,9.192,2.053,,33.423,,,21.840,settle,tracking,48.47,,,,,0
522,1777426468.891480,8.899,2.017,,34.582,,1.425,21.885,active,tracking,49.88,1,3.32,-1.12,2,
523,1777426468.923565,7.836,2.048,,31.941,,,21.722,settle,tracking,48.58,,,,,1
524,1777426468.956723,8.753,2.062,,32.982,,,21.838,settle,tracking,48.37,,,,,0
525,1777426468.991539,8.911,2.033,,34.648,,1.425,21.918,active,tracking,49.84,1,3.24,-0.68,2,
526,1777426469.023386,7.523,2.026,,31.705,,,21.833,settle,tracking,48.31,,,,,1
527,1777426469.056981,9.163,2.053,,33.425,,,21.873,settle,tracking,48.53,,,,,0
528,1777426469.091908,9.048,2.030,,34.760,,1.426,21.899,active,tracking,50.12,1,3.12,-0.40,2,
529,1777426469.127268,7.700,2.050,,35.215,,,25.124,settle,tracking,52.10,,,,,1
530,1777426469.159058,7.269,2.003,,31.625,,,22.027,settle,tracking,50.52,,,,,0
531,1777426469.191998,6.834,2.018,,32.776,,1.426,22.141,active,tracking,50.12,1,2.92,-0.40,2,
532,1777426469.223583,7.274,2.065,,31.444,,,21.794,settle,tracking,48.31,,,,,1
533,1777426469.259126,11.014,2.022,,35.369,,,21.999,settle,tracking,50.49,,,,,0
534,1777426469.291709,6.746,2.013,,32.415,,1.426,21.877,active,tracking,49.74,1,2.64,-0.20,2,
535,1777426469.323857,7.794,2.062,,32.009,,,21.813,settle,tracking,48.50,,,,,1
536,1777426469.357033,8.804,2.054,,33.002,,,21.820,settle,tracking,48.31,,,,,0
537,1777426469.392104,9.260,2.005,,34.907,,1.431,21.850,active,tracking,50.03,1,2.40,-0.20,2,
538,1777426469.423868,7.395,2.071,,31.622,,,21.832,settle,tracking,48.42,,,,,1
539,1777426469.457845,9.546,2.014,,33.807,,,21.903,settle,tracking,49.02,,,,,0
540,1777426469.491891,7.206,2.035,,32.898,,1.420,21.886,active,tracking,49.73,1,2.16,0.08,2,
541,1777426469.523825,7.568,2.056,,31.795,,,21.825,settle,tracking,48.28,,,,,1
542,1777426469.559105,10.865,2.010,,35.123,,,21.920,settle,tracking,50.19,,,,,0
543,1777426469.591886,6.887,2.004,,32.617,,1.424,21.925,active,tracking,49.63,1,2.12,0.16,2,
544,1777426469.623803,7.708,2.057,,31.772,,,21.691,settle,tracking,48.16,,,,,1
545,1777426469.659497,11.180,2.005,,35.501,,,21.986,settle,tracking,50.49,,,,,0
546,1777426469.692165,6.927,2.005,,32.499,,1.419,21.792,active,tracking,49.82,1,2.28,0.12,2,
547,1777426469.724090,7.535,2.049,,31.784,,,21.870,settle,tracking,48.35,,,,,1
548,1777426469.757617,9.189,2.006,,33.355,,,21.766,settle,tracking,48.51,,,,,0
549,1777426469.792667,9.336,2.021,,34.890,,1.420,21.754,active,tracking,50.22,1,2.28,0.20,2,
550,1777426469.824059,7.104,2.051,,31.245,,,21.761,settle,tracking,48.23,,,,,1
551,1777426469.857948,9.506,2.003,,33.724,,,21.872,settle,tracking,48.75,,,,,0
552,1777426469.892280,8.592,2.014,,34.168,,1.427,21.786,active,tracking,49.74,1,2.56,0.12,2,
553,1777426469.924223,7.568,2.054,,31.803,,,21.849,settle,tracking,48.30,,,,,1
554,1777426469.958351,9.784,1.998,,33.957,,,21.843,settle,tracking,49.07,,,,,0
555,1777426469.979285,8.489,2.005,,20.765,,,9.954,active,tracking,36.64,0,,,,
556,1777426470.011696,19.947,2.113,,32.256,,,9.910,active,tracking,35.69,0,,,,
557,1777426470.045233,21.057,2.060,,33.382,,,9.961,active,tracking,35.85,0,,,,
558,1777426470.078344,20.680,2.014,,32.911,,,9.912,active,tracking,35.60,0,,,,
559,1777426470.113687,21.746,2.048,,35.181,,,10.554,active,lost,37.55,0,,,,
560,1777426470.139364,21.181,2.013,2.001,25.458,,,,active,acquiring,29.90,0,,,,
561,1777426470.177554,26.775,2.018,1.923,38.049,5.537,1.426,,active,tracking,34.74,1,-3.32,-1.80,2,
562,1777426470.274586,21.856,2.048,,96.892,,,72.666,settle,tracking,98.39,,,,,1
563,1777426470.394767,1.986,2.082,,120.036,,,115.616,settle,tracking,151.84,,,,,0
564,1777426470.451427,2.218,2.140,,56.495,,,51.827,active,tracking,108.39,0,,,,
565,1777426470.508599,2.065,2.034,,57.035,,,52.633,active,tracking,98.85,0,,,,
566,1777426470.565520,2.032,2.055,,56.780,,,52.090,active,tracking,89.04,0,,,,
567,1777426470.622112,2.220,2.086,,56.461,,,51.827,active,tracking,78.90,0,,,,
568,1777426470.681830,2.039,2.194,,59.567,,,52.559,active,lost,105.25,0,,,,
569,1777426470.688726,2.065,2.064,2.281,6.745,,,,active,acquiring,45.41,0,,,,
570,1777426470.707225,11.492,2.078,1.612,18.329,1.437,1.406,,active,tracking,30.57,1,3.40,-5.12,2,
571,1777426470.751135,26.331,2.009,,43.771,,,14.848,settle,tracking,41.10,,,,,1
572,1777426470.798467,16.178,2.040,,47.177,,,28.570,settle,tracking,55.06,,,,,0
573,1777426470.832955,2.202,2.071,,34.133,,1.449,28.030,active,tracking,56.21,1,3.56,-4.88,2,
574,1777426470.865327,1.887,2.016,,32.251,,,27.978,settle,tracking,55.20,,,,,1
575,1777426470.898235,2.207,2.047,,32.537,,,27.878,settle,tracking,54.74,,,,,0
576,1777426470.932769,2.526,2.027,,34.347,,1.539,27.876,active,tracking,55.93,1,2.72,-3.60,2,
577,1777426470.965418,1.904,2.002,,32.523,,,28.191,settle,tracking,55.16,,,,,1
578,1777426470.998519,2.521,2.102,,32.936,,,27.960,settle,tracking,54.93,,,,,0
579,1777426471.033013,2.586,2.043,,34.323,,1.450,27.855,active,tracking,56.09,1,1.96,-2.40,2,
580,1777426471.065225,1.881,1.995,,32.088,,,27.905,settle,tracking,54.91,,,,,1
581,1777426471.098995,3.209,2.044,,33.535,,,27.879,settle,tracking,55.32,,,,,0
582,1777426471.134153,2.826,2.019,,35.008,,1.449,28.382,active,tracking,57.13,1,1.52,-1.16,2,
583,1777426471.166820,2.200,2.109,,32.361,,,27.748,settle,tracking,56.42,,,,,1
584,1777426471.199356,2.012,2.049,,32.398,,,27.830,settle,tracking,55.59,,,,,0
585,1777426471.232140,2.128,1.989,,32.648,,,28.140,active,tracking,55.00,0,,,,
586,1777426471.264790,2.218,2.026,,32.302,,,27.763,active,tracking,54.29,0,,,,
587,1777426471.298532,3.253,2.082,,33.558,,,27.827,active,tracking,54.66,0,,,,
588,1777426471.331508,2.613,2.045,,32.808,,,27.810,active,tracking,54.27,0,,,,
589,1777426471.364693,2.843,2.007,,33.007,,,27.789,active,tracking,54.10,0,,,,
